id	author	orig_title	genre	orig_yr	orig_city	targ_lan_n	country	world	targ_title	translator	megjelenes	megjegyzes	city_n	year_n	editionstat	isPartOf	HU-minor	interm_title	interm_lang	is_container	series	db	auth_quality	transl_quality	publisher	pagination	orig_lang	isbn	kotet	city	year	targ_lan
202701	ILLÉS Endre	Források:	dráma	1967		orosz	USSR (to 1991)	2	Kar'eristy; Odnokrylye pticy; Lžecy, etc.	Gusev Jurij; Malyhina E.	NA	dráma. Hazugok; Törtetők; Egyszárnyú madarak	Moscow	1983	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Raduga	299 p.	Hungarian; Hungarian; Hungarian	NA	NA	Moskva	1983	orosz
202702	JÓKAI Anna	Tartozik és követel		1970		ukrán	USSR (to 1991)	2	Debet - kredyt	Lembak Mykola; Megela Ivan	NA	NA	Kyiv	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Molod'	216 p.	Hungarian	NA	NA	Kyjiv	1983	ukrán
202703	KASSÁK Lajos	Források:				orosz	USSR (to 1991)	2	Izbrannoe	Naumenko A. S.; Pavlova M.	NA	NA	Moscow	1983	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Mol. gvardija	63 p.	Hungarian	NA	NA	Moskva	1983	orosz
202704	---	Források:				orosz	USSR (to 1991)	2	Krasnyj prekrasnyj cvetok	NA	NA	NA	Moscow	1983	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Detskaja literatura	48 p. ill.	Hungarian	NA	NA	Moskva	1983	orosz
202706	MIKSZÁTH Kálmán	Szent Péter esernyője		1895		ukrán	USSR (to 1991)	2	Parasol'ka svjatogo Petra	Pan'ko Sergij	NA	NA	Kyiv	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Dnipro	188 p.	Hungarian	NA	NA	Kyjiv	1983	ukrán
202707	MIKSZÁTH Kálmán	Források:				orosz	USSR (to 1991)	2	Povesti i rasskazy	Lejbutin G.; et al.	NA	NA	Moscow	1983	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Pravda	576 p. ill.	Hungarian	NA	NA	Moskva	1983	orosz
202708	TAMÁSI Áron	Források:				észt	USSR (to 1991)	2	Talv orus	Hiedel Edvin	NA	NA	Tallinn	1983	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Periodika	69 p.	Hungarian	NA	NA	Tallinn	1983	észt
202709	NAGY Lajos	Források:				moldva	USSR (to 1991)	2	Razija	Barbalat Z.	NA	Oblava a Razzia c. novella orosz cimeként jelenik meg Demeternél. De ez egy novella cime. Ez a kötet is novelláskötet lehet.	Chisinau	1983	NA	-3		Oblava	Russian	FALSE	NA	it	NA	NA	Literatura artistike̊	267 p.	Hungarian	NA	NA	Chişinău	1983	moldva
202710	ÖRKÉNY István	Rózsakiállitás; Macskajatek		1977		lett	USSR (to 1991)	2	Rožu izstāde; Kaku spēle	Sakse E.; Žīgure A.	NA	NA	Riga	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Liesma	186 p.	Hungarian; Hungarian	NA	NA	Rīga	1983	lett
202711	ÖRKÉNY István	Macskajáték		1972		észt	USSR (to 1991)	2	Kassimäng ja muid mänge	Hiedel Edvin; et al.	NA	NA	Tallinn	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Eesti Raamat	336 p.	Hungarian	NA	NA	Tallinn	1983	észt
202712	OTTLIK Géza	Iskola a határon		1957	Budapest	orosz	USSR (to 1991)	2	Učilišče na granice	Smirnov A. V.; Smirnov V. A.	NA	NA	Moscow	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Hudožestvennaja literatura	382 p.	Hungarian	NA	NA	Moskva	1983	orosz
202713	RADÓ Sándor	Dóra jelenti		1971	Budapest	türkmén	USSR (to 1991)	2	Dora lakamyna duvlanyp...	Annaev Orazguly	NA	NA	Ašhabad	1983	NA	-1		Pod psevdonimom Dora	Russian	FALSE	NA	it	NA	NA	Turkmenistan	356 p.	Hungarian	NA	NA	Ašhabad	1983	türkmén
202714	---	Források:				orosz	USSR (to 1991)	2	Soldatskie pis'ma	Fadeev S.; Vasil'eva L.	NA	NA	Moscow	1983	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Voenizdat	413 p.	Hungarian	NA	NA	Moskva	1983	orosz
202715	---	Források:				örmény	USSR (to 1991)	2	Žamanakakic' howngarakan patmvaçk'	NA	NA	NA	Jerevan	1983	NA	-3		Sovremennyj vengerskij rasskaz	Russian	FALSE	NA	it	NA	NA	Sovetakan groġ	358 p.	Hungarian	NA	NA	Erevan	1983	örmény
202716	---	Források:				ukrán	USSR (to 1991)	2	Sučasna ugors'ka povist'	Pan'ko S.; et al.	NA	NA	Kyiv	1983	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Dnipro	327 p. ill.	Hungarian	NA	NA	Kyjiv	1983	ukrán
202717	SZABÓ Magda	Régimódi történet		1977		orosz	USSR (to 1991)	2	Staromodnaja istorija	Gusev Jurij	NA	NA	Moscow	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Raduga	480 p.	Hungarian	NA	NA	Moskva	1983	orosz
202718	---	Források:				ukrán	USSR (to 1991)	2	Tancjuje Žužika	Fedynyšynec' Volodymyr; Mejsaroš Olena	NA	NA	Kyiv	1983	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Veselka	32 p. ill.	Hungarian	NA	NA	Kyjiv	1983	ukrán
202719	---	Források:				kirgiz	USSR (to 1991)	2	Žer özörü	Ešimbekov K.; et al.	NA	NA	Frunze	1983	NA	-3		Posredi zemli	Russian	FALSE	NA	it	NA	NA	Kyrgyzstan	280 p.	Hungarian	NA	NA	Frunze	1983	kirgiz
202720	KONRÁD György	A látogató		1969		japán	Japan	1	Kêsu wâkâ	Iwasaki Etsuko	NA	NA	Tokyo	1982	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Kobunsha	227 p.	Hungarian	NA	NA	Tokyo	1982	japán
202721	---	Források:				orosz	USSR (to 1991)	2	Vengerskaja poězija XX veka	Tarnopol'skij Ju.; et al.	NA	NA	Moscow	1982	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Hudožestvennaja literatura	557 p.	Hungarian	NA	NA	Moskva	1982	orosz
202722	ZALKA Máté	Források:				orosz	USSR (to 1991)	2	Izbrannoe	NA	NA	NA	Moscow	1983	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Hudožestvennaja literatura	574 p.	Hungarian	NA	NA	Moskva	1983	orosz
202743	JANIKOVSZKY Éva	Velem mindig történik valami	gyerek	1972		francia	Hungary	2	Ça n'arrive qu'à moi!	Tóth Mireille	NA	gyerek.	Budapest	1982	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Corvina	32 p. ill.	Hungarian	NA	NA	Budapest	1982	francia
202755	MOLNÁR Ferenc	A Pál utcai fiúk		1907		olasz	Italy	1	I ragazzi della via Pal	NA	NA	NA	Ozzano Emilia	1981	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Malipiero	119 p.	Hungarian	NA	NA	Ozzano Emilia	1981	olasz
202756	MOLNÁR Ferenc	A Pál utcai fiúk		1907		olasz	Italy	1	I ragazzi della via Pal	Brunelli Roberto	NA	NA	Milano	1981	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Mondadori	240 p. ill.	Hungarian	NA	NA	Milano	1981	olasz
202758	CSUKÁS István	Nagytakarítás		1977		cseh	Czechoslovakia (to 1992)	2	Velký úklid	Rossová Anna	NA	NA	Praha	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Dilia	116 p.	Hungarian	NA	NA	Praha	1983	cseh
202759	FÖLDES Péter	Mókuli		1961		cseh	Czechoslovakia (to 1992)	2	Neznám své jméno	Dušková Zuzana	NA	NA	Praha	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Albatros	242 p. ill.	Hungarian	NA	NA	Praha	1983	cseh
202760	GÁRDONYI Géza	Abel és Eszter		1907		cseh	Czechoslovakia (to 1992)	2	Ábel a Ester	Rossová Anna	NA	NA	Praha	1982	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Melantrich	142 p.	Hungarian	NA	NA	Praha	1982	cseh
202805	SZABÓ Magda	Régimódi történet		1977		cseh	Czechoslovakia (to 1992)	2	Staromódní příběh	Rossová Anna	NA	NA	Praha	1981	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Odeon	348 p.	Hungarian	NA	NA	Praha	1981	cseh
202807	SZÁNTÓ György	Stradivari		1933		cseh	Czechoslovakia (to 1992)	2	Stradivari	Navrátil Milan	NA	NA	Praha	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Svoboda	566 p.	Hungarian	NA	NA	Praha	1983	cseh
202812	Tóth Judith	Kifutópálya		1980	Budapest	cseh	Czechoslovakia (to 1992)	2	Kam padne jablko	Rossová Anna	NA	NA	Praha	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Melantrich	179 p.	Hungarian	NA	NA	Praha	1983	cseh
202817	Varga Katalin	Ugrándozó kicsi csöngő	gyerek	1977		cseh	Czechoslovakia (to 1992)	2	O neposedném zvonečku	Dušková Zuzana	NA	gyerek	Praha	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Albatros	11 p. ill.	Hungarian	NA	NA	Praha	1983	cseh
202818	VÖRÖSMARTY Mihály	Csongor és Tünde		1831	Székesfehérvár	cseh	Czechoslovakia (to 1992)	2	Čongor a Víla	Elman Jiří	NA	NA	Praha	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Dilia	129 p.	Hungarian	NA	NA	Praha	1983	cseh
202948	BENEDEK Elek	Az aranyalmafa	népmese			szlovák	Czechoslovakia (to 1992)	2	Čarodejníkov dar	Balega Alexander	NA	népmese	Košice	1983	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Východoslovenské vydavatel'stvo	148 p.	Hungarian	NA	NA	Košice	1983	szlovák
202967	Kolozsvári Papp László	Az alkoholista halála		1980	Budapest	szlovák	Czechoslovakia (to 1992)	2	Smrt' alkoholika	Engelmann Alfréd	NA	NA	Bratislava	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Tatran	175 p.	Hungarian	NA	NA	Bratislava	1983	szlovák
202968	KRÚDY Gyula	Források:				szlovák	Czechoslovakia (to 1992)	2	Rytier zo snov	Balega Alexander	NA	NA	Košice	1983	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Východoslovenské vydavatel'stvo	265 p.	Hungarian	NA	NA	Košice	1983	szlovák
202978	RAFFAI Sarolta	Jöhetsz holnap is				szlovák	Czechoslovakia (to 1992)	2	Môžeš príst' aj zajtra	Brániková Erika	NA	NA	Bratislava	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Smena	165 p.	Hungarian	NA	NA	Bratislava	1983	szlovák
203037	Sükösd Mihály	Vizsgálati fogság		1973		szlovák	Czechoslovakia (to 1992)	2	Vyšetrovacia väzba	Engelmann Alfréd	NA	NA	Bratislava	1982	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Slovenský spisovatel'	211 p.	Hungarian	NA	NA	Bratislava	1982	szlovák
203052	Turán B. Róbert	Melina		1978		angol	Hungary	2	Melina: Tragedy	Szőllősy Judith E.	+	NA	Budapest	1982	NA	-1		NA	NA	FALSE	NA	it	NA	NA	M. Szinházi Intézet	187 p.	Hungarian	NA	NA	Budapest	1982	angol
203100	KESZI Imre	A végtelen dallam: Wagner életregénye		1963		német	Hungary	2	Unendliche Melodie: Lebensroman Richard Wagners	Csongár Álamos	NA	NA	Budapest	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Corvina	503 p.	Hungarian; Hungarian	NA	NA	Budapest	1983	német
203101	JANIKOVSZKY Éva	Az úgy volt...	gyerek	1980		német	Hungary	2	Erzähl doch mal!	Merán Madelaine	NA	NA	Budapest	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Corvina	54 p. ill.	Hungarian	NA	NA	Budapest	1983	német
203103	MADÁCH Imre	Az ember tragédiája		1861		német	Hungary	2	Die Tragödie des Menschen: ein dramatisches Gedicht	Engl Géza; Mohácsi Jenő	NA	NA	Budapest	1983	7. ed.	-1		NA	NA	FALSE	NA	it	NA	NA	Corvina	248 p. ill.	Hungarian	NA	NA	Budapest	1983	német
203105	---	Források:				orosz	Hungary	2	44 vengerskih rasskaza	NA	NA	NA	Budapest	1983	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Corvina	583 p.	Hungarian	NA	NA	Budapest	1983	orosz
203106	ARANY János	Források:				német	Hungary	2	Gedichte	Bieler Markus; et al.	NA	NA	Budapest	1982	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Corvina	133 p.	Hungarian	NA	NA	Budapest	1982	német
203107	FÜST Milán	A feleségem története		1942		német	Hungary	2	Die Geschichte meiner Frau	Schüching Mirza von	NA	NA	Budapest	1983	4. ed.	-1		NA	NA	FALSE	NA	it	NA	NA	Corvina	417 p.	Hungarian	NA	NA	Budapest	1983	német
203108	HEGEDŰS Géza	A megalázott Babilon		1974		német	Hungary	2	Gedemütigtes Babylon: ein historischer Roman	Thierry Heribert	NA	NA	Budapest	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Corvina	245 p. ill.	Hungarian	NA	NA	Budapest	1983	német
203166	CSOÓRI Sándor	Források:				svéd	Sweden	1	Framför lampor och nävar	Carpelan Bo; Jávorszky Béla	NA	NA	Stockholm	1982	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Fripress	95 p.	Hungarian	NA	NA	Stockholm	1982	svéd
203169	Balla Zsófia	Források:				román	Romania	2	Aşa cum trăieşti	Şorobetea Aurel	NA	NA	Bucureşti	1983	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Kriterion	116 p.	Hungarian	NA	NA	Bucureşti	1983	román
203170	BIHARI Klára	Nincs tovább		1974	Bratislava	román	Romania	2	Dincolo de sfîrşit	Hegedüs Ladislau	NA	NA	Bucureşti	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Univers	359 p.	Hungarian	NA	NA	Bucureşti	1983	román
203171	Fodor Sándor	Csipike az óriás törpe	gyerek	1974	Bucharest	román	Romania	2	Cipi, acest pitic uriaş	Popescu Angela; Popescu D. R.	NA	gyerek	Bucureşti	1983	4. ed.	-1		NA	NA	FALSE	NA	it	NA	NA	Ion Creangă	176 p.	Hungarian	NA	NA	Bucureşti	1983	román
203172	GARAI Gábor	Szélcsőnd és úsra szél; Bizalom; A kék sziget				román	Romania	2	Naşterea operei	Olariu Constantin	NA	NA	Cluj-Napoca	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Dacia	76 p.	Hungarian; Hungarian; Hungarian	NA	NA	Cluj-Napoca	1983	román
203173	Györffi Kálmán	A visszatekintő		1978	Bucharest	román	Romania	2	Intoarcerea	Volceanov George	NA	NA	Bucureşti	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Kriterion	232 p.	Hungarian	NA	NA	Bucureşti	1983	román
203175	KOSZTOLÁNYI Dezső	Források:				román	Romania	2	Cîntec de fericire şi tristeţe	Saitiş Petre	NA	NA	Cluj-Napoca	1983	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Dacia	140 p.	Hungarian	NA	NA	Cluj-Napoca	1983	román
203176	MADÁCH Imre	Az ember tragédiája		1861		román	Romania	2	Tragedia omului: poem dramatic	Goga Octavian	NA	NA	Bucureşti	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Cartea Românească	272 p.	Hungarian	NA	NA	Bucureşti	1983	román
203177	MOLDOVA György	Magányos pavilon		1966		román	Romania	2	Pavilionul singuratic	Olariu Constantin	NA	NA	Bucureşti	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Univers	183 p.	Hungarian	NA	NA	Bucureşti	1983	román
203179	TÓTH Kálmán	Kaland a pisztrángos völgyében		1963	Bucharest	román	Romania	2	Aventură în Valea Păstrăvului	Păteanu Gelu	NA	NA	Cluj-Napoca	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Dacia	248 p.	Hungarian	NA	NA	Cluj-Napoca	1983	román
203182	MÉHES György	Bölcs Salamon csodatettei	dráma	1980	Cluj	román	Romania	2	Solomon înţeleptul	Crişan Mihai; Szatmári A.	NA	dráma. Megj. Utunk évkönyv 1980.	Bucureşti	1982	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Consiliul Culturii şi Educaţiei Socialiste...	40 p.	Hungarian	NA	NA	Bucureşti	1982	román
203183	Ferencz Zsuzsanna	Források:				orosz	Romania	2	Natjurmort s meloc'ju	Costin Alexandru	NA	NA	Bucureşti	1983	NA	-3		NA	Romanian	FALSE	NA	it	NA	NA	Redakcija Rumynija	48 p.	Hungarian	NA	NA	Bucureşti	1983	orosz
203190	CSUKA Zoltán	Források:				makedón	Yugoslavia (to 2002)	3	Esensko cutenje	Gilevski Paskal	NA	IT alapján: Öszi virágzás. Ilyen kötet nincs, válogató neve fel van tüntetve.	Skopje	1983	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Ogledalo	74 p.	Hungarian	NA	NA	Skopje	1983	makedón
203191	Gobby Fehér Gyula	Források:				szerb-horvát	Yugoslavia (to 2002)	3	Novele o ljubavi	Varga Josip	NA	NA	Novi Sad	1982	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Bratstvo-Jedinstvo	200 p.	Hungarian	NA	NA	Novi Sad	1982	szerb-horvát
203192	GION Nándor	Virágos katona		1973	Újvidék	szerb-horvát	Yugoslavia (to 2002)	3	Vojnik sa cvetom	Vicko Arpad	NA	NA	Novi Sad	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Matica srpska	242 p.	Hungarian	NA	NA	Novi Sad	1983	szerb-horvát
203193	FEHÉR Ferenc	Források:				szerb-horvát	Yugoslavia (to 2002)	3	Tragom predaka	Antić Miroslav	NA	NA	Novi Sad	1983	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Radnički univerzitet Radivoj Ćirpanov	79 p.	Hungarian	NA	NA	Novi Sad	1983	szerb-horvát
203194	GION Nándor	A kárókatónák meg nem jöttek visza		1977	Újvidék	szlovák	Yugoslavia (to 2002)	3	Kormorány sa ešte navrátili	Lesná Marta	NA	NA	Novi Sad	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Obzor	129 p.	Hungarian	NA	NA	Novi Sad	1983	szlovák
203197	MOLNÁR Ferenc	A Pál utcai fiúk		1907		szerb-horvát	Yugoslavia (to 2002)	3	Dečaci Pavlove ulice	Leskovac Mladen	NA	NA	Beograd	1983	5. ed.	-1		NA	NA	FALSE	NA	it	NA	NA	Nolit, etc.	199 p.	Hungarian	NA	NA	Beograd	1983	szerb-horvát
203198	MOLNÁR Ferenc	A Pál utcai fiúk		1907		szerb-horvát	Yugoslavia (to 2002)	3	Junaci Pavlove ulice	Matijević L.	NA	NA	Zagreb	1983	12. ed.	-1		NA	NA	FALSE	NA	it	NA	NA	Mladost	213 p.	Hungarian	NA	NA	Zagreb	1983	szerb-horvát
203199	MOLNÁR Ferenc	A Pál utcai fiúk		1907		román	Yugoslavia (to 2002)	3	Băieţii din strada Pál	Micu Vasile	NA	NA	Novi Sad	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Institutul pentru editarea manualelor	155 p.	Hungarian	NA	NA	Novi Sad	1983	román
203200	---	Források:				szerb	Yugoslavia (to 2002)	3	Neobični poklon: pripovetke	Varga Josip; et al.	Jugoszláviai magyar novellák	NA	Novi Sad	1983	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Matika srpska	450 p.	Hungarian	NA	NA	Novi Sad	1983	szerb-horvát
203201	MÓRICZ Zsigmond	Források:				török	Turkey	3	Mişi	Kalman Gabriella; Mengenli Hüsnü	NA	NA	Istanbul	1982	2. ed.	-3		NA	NA	FALSE	NA	it	NA	NA	Yelken Matbaası	375 p.	Hungarian	NA	NA	Istanbul	1982	török
203202	MOLNÁR Ferenc	A Pál utcai fiúk		1907		török	Turkey	3	Pal Sokağı çocukları	NA	NA	NA	Istanbul	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Serhat	96 p.	Hungarian	NA	NA	Istanbul	1983	török
203203	ZILAHY Lajos	Két fogoly		1926		török	Turkey	3	Iki esir	Törümküney F. Zahir	NA	NA	Istanbul	1982	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Akba	454 p.	Hungarian	NA	NA	Istanbul	1982	török
203204	PASSUTH László	Ravennában temették Rómát		1963		szlovén	Yugoslavia (to 2002)	3	Teodorik Veliki: Rim je bil pokopan v Raveni	Kolar Jože	NA	NA	Maribor−Koper	1982	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Obzorja; Lipa	449 p.	Hungarian	NA	NA	Maribor; Koper	1982	szlovén
203216	BERTHA Bulcsu	A kenguru		1976	Budapest	német	German Democratic Rep. (to 1990)	2	Das Känguruh	Skirecki Hans	NA	NA	Berlin	1983	2. ed.	-1		NA	NA	FALSE	NA	it	NA	NA	Verlag Neues Leben	216 p. ill.	Hungarian	NA	NA	Berlin	1983	német
203217	CSURKA István	Források:				német	German Democratic Rep. (to 1990)	2	Wer setzt schon auf Fortuna	Skirecki Hans	NA	NA	Berlin	1982	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Eulenspiegel Verlag	247 p. ill.	Hungarian	NA	NA	Berlin	1982	német
203218	DÉRY Tibor	Ítélet nincs		1969		német	German Democratic Rep. (to 1990)	2	Kein Urteil: Memoiren	Skirecki Hans	NA	NA	Berlin	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Volk und Welt	526 p.	Hungarian	NA	NA	Berlin	1983	német
203219	GARAI Gábor	Források:				német	German Democratic Rep. (to 1990)	2	Sommers Ende	Bischoff Martin	NA	NA	Berlin	1983	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Volk und Welt	117 p.	Hungarian	NA	NA	Berlin	1983	német
203220	ILLYÉS Gyula	Források:				német	German Democratic Rep. (to 1990)	2	Gyula Illyés	Bostroem Annemarie	NA	NA	Berlin	1982	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Verlag Neues Leben	31 p. ill.	Hungarian	NA	NA	Berlin	1982	német
203221	ILLYÉS Gyula	Kháron ladikján		1969		német	German Democratic Rep. (to 1990)	2	In Charons Nachen; oder, Altwerden in Würde	Buschmann Jörg	NA	NA	Berlin−Weimar	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Aufbau Verlag	222 p.	Hungarian	NA	NA	Berlin, Weimar	1983	német
203222	FÜST Milán	A feleségem története		1942		német	German Democratic Rep. (to 1990)	2	Die Geschichte meiner Frau	Schüching Mirza von	NA	NA	Berlin	1983	4. ed.	-1		NA	NA	FALSE	NA	it	NA	NA	Volk und Welt	417 p.	Hungarian	NA	NA	Berlin	1983	német
203223	JANIKOVSZKY Éva	A nagy zuhé	gyerek	1976		német	German Democratic Rep. (to 1990)	2	Der verzauberte Regenschirm	Buschmann Jörg	NA	NA	Berlin	1982	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Kinderbuchverlag	59 p. ill.	Hungarian	NA	NA	Berlin	1982	német
203224	JÓKAI Mór	Janicsárok végnapjai	regény	1854		német	German Democratic Rep. (to 1990)	2	Die letzten Tage der Janitscharen	Engl Géza; Engl Henriette	NA	NA	Berlin	1982	N	-1		NA	NA	FALSE	Roman-Zeitung 390\n	it	NA	NA	Volk und Welt	141 p.	Hungarian	NA	NA	Berlin	1982	német
203225	KARINTHY Frigyes	Utazás Faremidóba; Capillária		1921		német	German Democratic Rep. (to 1990)	2	Die neuen Reisen des Lemuel Gulliver	Skirecki Hans; Szalay Károly	NA	NA	Berlin	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Das Neue Berlin	215 p.	Hungarian	NA	NA	Berlin	1983	német
203226	LÁZÁR Ervin	Berzsián és Dideki	gyerek	1979		német	German Democratic Rep. (to 1990)	2	Bersian und Meister Schräubchen	Skirecki Hans	NA	gyerek	Berlin	1983	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Kinderbuchverlag	106 p. ill.	Hungarian	NA	NA	Berlin	1983	német
203227	MÁNDY Iván	Arnold, a bálnavadász		1977		német	German Democratic Rep. (to 1990)	2	Arnold, der Walfischfänger	Skirecki Hans	NA	NA	Berlin	1982	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Eulenspiegel Verlag	186 p. ill.	Hungarian	NA	NA	Berlin	1982	német
203228	---	Források:				német	German Democratic Rep. (to 1990)	2	Moderne Lyrik aus Ungarn	Kárpáti Paul	NA	NA	Leipzig	1982	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Reclam	217 p.	Hungarian	NA	NA	Leipzig	1982	német
203229	MIKSZÁTH Kálmán	Források:				német	German Democratic Rep. (to 1990)	2	Der alte Gauner	Engl Géza	NA	NA	Berlin	1982	2. ed.	-3		NA	NA	FALSE	NA	it	NA	NA	Buchclub 65; Rütten und Loening	432 p.	Hungarian	NA	NA	Berlin; Berlin	1982	német
203230	SZAMOS Rudolf	Kántor a nagyvárosban		1972		német	German Democratic Rep. (to 1990)	2	Grossfahndung mit Kantor	Harmat Georg	NA	NA	Berlin	1983	3. ed.	-1		NA	NA	FALSE	NA	it	NA	NA	Militärverlag der DDR	191 p.	Hungarian	NA	NA	Berlin	1983	német
203231	SZAMOS Rudolf	Kántor nyomoz		1970		német	German Democratic Rep. (to 1990)	2	Kantor auf der Spur	Harmat Georg	NA	NA	Berlin	1983	3. ed.	-1		NA	NA	FALSE	NA	it	NA	NA	Militärverlag der DDR	348 p.	Hungarian	NA	NA	Berlin	1983	német
203232	SZILÁGYI István	Kő hull apadó kútba		1975	Bucharest	német	German Democratic Rep. (to 1990)	2	Steine fallen in versiegende Brunnen	Harmat Georg	NA	NA	Berlin	1982	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Buchclub 65	527 p.	Hungarian	NA	NA	Berlin	1982	német
203233	SZILÁGYI István	Kő hull apadó kútba		1975	Bucharest	német	German Democratic Rep. (to 1990)	2	Steine fallen in versiegende Brunnen	Harmat Georg	NA	NA	Berlin	1982	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Volk und Welt	527 p.	Hungarian	NA	NA	Berlin	1982	német
203234	THURZÓ Gábor	Források:				német	German Democratic Rep. (to 1990)	2	Die Bereitschaft: 10 Erzählungen	Csongár Álmos	NA	NA	Berlin	1982	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Evangelische Verlagsanstalt	199 p. ill.	Hungarian	NA	NA	Berlin	1982	német
203235	Tóth Judith	Kifutópálya		1980	Budapest	német	German Democratic Rep. (to 1990)	2	Das Rollfeld	Koriath Dorothea	NA	NA	Berlin	1982	NA	-1		NA	NA	FALSE	NA	it	NA	NA	Volk und Welt; Buchclub 65	250 p.	Hungarian	NA	NA	Berlin; Berlin	1982	német
203237	VÉSZI Endre	Források:				német	German Democratic Rep. (to 1990)	2	Verlorene Gesichter	Skirecki Hans	NA	NA	Berlin−Weimar	1982	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Aufbau Verlag	327 p.	Hungarian	NA	NA	Berlin, Weimar	1982	német
203238	VÖRÖSMARTY Mihály	Források:				német	German Democratic Rep. (to 1990)	2	Wenn einst die Nacht sich erschöpft: Gedichte u. dramat. Lyrik	Kárpáti Paul	NA	NA	Berlin	1982	NA	-3		NA	NA	FALSE	NA	it	NA	NA	Rütten und Loening	95 p. ill.	Hungarian	NA	NA	Berlin	1982	német
203239	MAGYAR NÉPKÖLTÉS − PRÓZA	Az égigérő paszuly	népmese	NA		német	German Democratic Rep. (to 1990)	2	Von der Bohne, die bis zum Himmel reichte	Thies Vera	NA	népmese	Niederwiesa	1982	4. ed.	-3		NA	NA	FALSE	NA	it	NA	NA	Nitzsche	24 p. ill.	Hungarian	NA	NA	Niederwiesa	1982	német
